text,label,id
"Her damn cousin,maybe? *answer a 2 meters tall black owl girl,with summer clothing on her,looking sternly at him* And who ya' should be,dude? 'cause ya' definitely look like an hella big,pompous pimp like guy! What about ma' way of talking of my only cousin,uh? Why ya' even care? https://t.co/16miB2QDNb https://t.co/YxB59lquPb",NOT,4202
"@KhanAmanatullah @OsamaShahab_ @PMOIndia लालू की रिहाई की कीमत शहाबुद्दीन साहब की जान से चुकाई गयी है, RJD की खामोशी इस बात की गवाह है। Tejashwi Yadav दिल्ली में होने के बावजूद हॉस्पिटल नही पहुँच सकें।  ये वक़्त भुला नही जाएगा।।   इमरान भाई अमानतुल्लाह खान आपको सलाम #StandwithOsamaSahab  #JusticeForShahabuddin",HOF,4203
राम मंदिर वही बन रहा है कृपया करके ऑक्सीजन मांगकर शर्मिंदा न करे। #ResignModi,HOF,4204
"@derekobrienmp @MahuaMoitra you will pay for this.  If God exist, you and your family will pay for this and one day you will also cry like this.  #BengalBurning https://t.co/kFlt7oY8Oy",NOT,4205
#राष्ट्रपति_जी_बंगाल_संभालो #hindulivesmatter #spinelessmodi  #BengalBurning https://t.co/tETwWOUUNC,NOT,4206
लालू यादव मुर्दाबाद तेजस्वी मोर्दाबाद अब सपना छोड़ दो सिवान मै सरकार बनाने का अब सिर्फ ओसामा शाहब का राज होगा #JusticeForShahabuddin @OsamaShahab_ @yadavtejashwi @laluprasadrjd @asadowaisi @abplivenews,HOF,4207
"वैक्सीन लगाने के‌ लक्ष्य से मोदी सरकार कोसों दूर है,इस समय ऑक्सीजन आयात करो को मुद्दा बनाया है,कोरोना की अगली आंधी में नर्स-डाक्टर आयात करो मुद्दा रहेगा। #ModiKaVaccineJumla",NOT,4208
"#BengalViolence #BengalBurning यदि आपने राक्षस नहीं देखा है, तो देख लीजिए 👇 https://t.co/NTMANbAeGy",HOF,4209
"मरहूम सहाबुद्दीन की लाश जैसे दिल्ली गेट ITO कब्रिस्तान मे सुपुर्द ए खाक हुई,❣️   Inshallah ऐसे ही बिहार में  लालू तेरी पार्टी को सुपुर्दे खाक करेगी बिहार की जनता #JusticeForShahabuddin https://t.co/7RTARSaYfl",NOT,4210
चंद्रशेखर जी याद आ गये 52 MP की सरकार करुणानिधि की लिट्टे को मदद की खुफिया सूचना राज्यपाल से रिपोर्ट मांगी डमी PM समझकर रिपोर्ट नहीं भेजी PM ने रात में राष्ट्रपति शासन लगा दिया सुप्रीमकोर्ट ने टिप्पणी की PM ने कहा कोर्ट अपनी मर्यादा में रहे आज लोग धरना दे रहे हैं #BengalBurning,NOT,4211
@__neupanee_ दुष्ट,HOF,4212
@BJP4India @JPNadda ELECTION COMMISSION &amp; GOVERNOR were responsible upto yesterday. Don't fool people. #Resign_PM_Modi #ResignModi https://t.co/n6KuZSTPsL,HOF,4213
सूअर  भी  समझदार  हूये  मोदी राज मे https://t.co/lsXqzlRqGE,HOF,4214
"@AcharyaPramodk बाबा कब सुधरोगे, ज्यादा लिखने से अपने आप को एक्सपोज़ कर रहे हो, बाबा कुछ धार्मिक कुछ ग्रंथि की बाते भी कर लो। हर चीज़ पर कमेंट बचकानी और फूहड़ लगती है । फिर आप में और नरसिंघा नंद सरस्वती में क्या अंतर, वो भी गली देता और आप भी। फिर आचार्य को ढोंग क्यों, दिग्विजय के राह पर हो।",HOF,4215
her shit hairy as hell,HOF,4216
"Is this falsification of Covid-19 vaccination certificates a felony offense? If not, it should be. Do you agree? ...#VaccineForAll #VaccineRegistration #CovidVaccine https://t.co/LkMvLJziD4",NOT,4217
@Ashishsinghgur5 @Ravishk356 @sunitayadav007 कोठे कि पैदाइश है तु हरामी है नाजायज औलाद है तु,HOF,4218
@PratapSinghSS @JainKiran6 कहां का है ये दुष्ट?,HOF,4219
और #बंगाल में #कमिने बनना चाहते #नगिने!   #ममता के पार्टी मे जाकर https://t.co/LEHPPYKEQq,NOT,4220
"Harmful Indian media coverage of COVID @ndtv should be stopped, people are buying remdesivir and treating themselves, no proven benefit in using it. We don't need Remdesivir @POTUS, we need vaccines fast #CovidVaccine #COVIDSecondWave",HOF,4221
@narendramodi भगवान आपको सद्बुद्धि दे 🙏👐👐👐 #ResignModi #ResignPMmodi #Resign_PM_Modi #ModiKaVaccineJumla https://t.co/QBPVwKTs9L,NOT,4222
@KnabeWolf DAMN let me get what you got lmao,HOF,4223
#ममता_खूनी_है #BengalBurning #Bengalisburning #ShameOnMamata #PresidentsRuleinBengal https://t.co/VRzCmEJYQ8,NOT,4224
@mohdsuleman78 @SPatel_Indian मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,4225
"60 का दशक, फ़िल्म ‘मेहरबान‘ का गाना था, “मेरा गधा गधों का लीडर“ (आप हर बात अध्यक्षपद से ना जोड़े, प्लीज़)  पप्पू खान मायनो दा पुत्तर 🤣🤣🤣",HOF,4226
"This is what we give for the country who gave us 18 million tons of oxygen , the government and leaders governing this country have the most corrupted minds ,, sorry to say this our country is really in the hands of filthy minds ðŸ™ #ResignPMmodi #OxygenShortage #ShameonModiGovt https://t.co/NnbBXZB77f",HOF,4227
"@JoJoFromJerz I have to respectfully disagree with you here, Jo. Of those who might speak well of our 45th president asshole always should come first.",HOF,4228
"Fabricated narratives filled with lies and negativity are spreading across social media to bring down India globally and defame PM Modi. Media houses from the UUS, UK are trying their asses off to defame India. #chinesevirus #NarendraModi #PresidentRuleInBengal",HOF,4229
"Grief, anger among Indian diaspora in US as COVID crisis worsens- As the pandemic ravages India, the millions-strong Indian diaspora in the US are stricken with panic, pain and grief. #CoronaUpdate #ModiMustResign #ResignModi #COVID19India #ModiFailsIndia https://t.co/FAYCRfJBMV",NOT,4230
ओये रन्दी की बीज  दीदी गई भाड़ में गटर की पडाइस  51 लाख 🐖🐖🐖 की कोशिश के परिणाम अब तू आ जा  😡😡😡 अब मैं तुंझे तेरी अम्मा के अंदर वापस डालूंगी  हरामी😡😡 https://t.co/gFl6HhQP9j,HOF,4231
@Republic_Bharat जानवर जानवर का शिकार करता है! इंसान जानवर का शिकार करता है! राजनीति का नशा इंसान का शिकार करता है!,NOT,4232
@PunnyBhaiya @Anjana_Modi_ मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,4233
